RacerID,Course,RacesRun,QuinellaRate,TrifectaRate,FirstPlaceRate,AvgStartTiming,Nige,Makuri,Sashi
3151,6,470,7.2,22.3,2.1,0.2,0,0,3
3153,1,1188,61.2,73.9,36.3,0.21,393,0,0
3153,2,1482,42.4,60.9,17.9,0.22,0,58,163
3153,3,1059,26.5,43.7,10.1,0.22,0,26,38
3153,4,1045,23.5,41.7,6.9,0.23,0,11,26
3153,5,563,16.1,32.8,4.4,0.23,0,4,5
3153,6,456,10.7,26.1,2.8,0.23,0,0,4
3156,1,1713,74.9,83.1,56.9,0.16,910,0,3
3156,2,1844,44.4,60.5,20.9,0.17,0,129,219
3156,3,1511,39.9,57.7,21.0,0.16,0,84,76
3156,4,1275,33.2,50.6,15.9,0.16,0,73,43
3156,5,420,20.7,34.2,8.3,0.18,0,8,8
3156,6,145,11.7,27.5,2.0,0.19,0,0,1
3158,1,1546,80.7,88.1,61.9,0.16,896,1,0
3158,2,1160,54.1,69.0,27.0,0.16,0,121,153
3158,3,1301,50.5,67.6,25.7,0.16,0,192,47
3158,4,1394,44.7,61.9,25.6,0.16,0,187,34
3158,5,1110,30.0,48.4,14.7,0.16,0,50,15
3158,6,728,13.1,31.4,4.2,0.17,0,9,1
3159,1,1868,76.5,86.4,57.0,0.16,974,0,0
3159,2,2619,53.8,71.2,24.8,0.17,0,199,374
3159,3,1022,39.8,61.9,16.1,0.17,0,53,53
3159,4,728,40.9,66.6,16.4,0.18,0,42,41
3159,5,296,22.3,41.2,6.4,0.18,0,3,6
3159,6,135,16.3,37.0,3.7,0.2,0,0,1
3161,1,1615,71.5,82.1,47.4,0.17,690,0,2
3161,2,1965,45.5,66.3,19.2,0.18,0,91,227
3161,3,1635,36.0,60.0,12.7,0.19,0,74,59
3161,4,1180,32.6,55.5,13.9,0.19,0,65,34
3161,5,599,21.7,42.9,8.5,0.19,0,15,7
3161,6,230,18.2,35.2,5.6,0.23,0,6,3
3164,1,687,55.1,69.7,35.6,0.21,217,1,0
3164,2,847,46.6,64.8,24.3,0.21,0,91,86
3164,3,943,40.8,57.5,20.3,0.2,0,78,36
3164,4,1034,39.1,57.6,20.1,0.2,0,101,27
3164,5,957,30.9,49.6,13.9,0.2,0,40,16
3164,6,612,14.7,34.9,5.0,0.22,0,8,4
3166,1,689,40.0,54.4,22.5,0.18,143,0,0
3166,2,726,25.7,41.1,11.2,0.18,1,39,34
3166,3,783,20.0,34.1,9.8,0.19,0,39,18
3166,4,720,19.5,31.5,8.3,0.18,0,30,10
3166,5,641,11.8,23.8,4.6,0.18,0,1,9
3166,6,555,5.7,15.1,0.9,0.22,0,0,3
3169,1,459,33.7,52.0,14.8,0.21,56,0,1
3169,2,573,28.2,51.4,10.3,0.23,0,22,30
3169,3,640,20.1,41.5,6.7,0.24,0,18,11
3169,4,651,22.2,40.7,8.6,0.24,0,18,18
3169,5,605,12.5,29.4,2.9,0.25,0,5,7
3169,6,489,6.3,18.8,1.0,0.26,0,0,0
3170,1,905,50.2,66.4,30.5,0.21,252,0,0
3170,2,1188,30.1,47.3,11.2,0.23,0,47,69
3170,3,1053,22.3,41.4,7.8,0.23,0,45,19
3170,4,828,21.3,40.4,7.9,0.23,0,35,13
3170,5,492,13.2,28.0,4.2,0.23,0,10,2
3170,6,217,5.0,16.1,0.9,0.23,0,0,1
3171,1,533,38.0,56.1,18.9,0.19,93,0,1
3171,2,693,26.8,46.9,10.1,0.21,0,15,40
3171,3,643,22.7,41.9,9.4,0.21,0,20,16
3171,4,654,22.6,40.2,9.9,0.22,0,22,17
3171,5,768,16.2,32.5,5.6,0.22,0,11,5
3171,6,560,9.1,24.6,2.1,0.21,0,1,4
3174,1,667,43.7,60.1,25.0,0.18,156,0,0
3174,2,766,29.6,47.3,10.3,0.21,0,31,40
3174,3,864,22.5,39.8,8.1,0.21,0,37,14
3174,4,753,22.9,43.5,11.0,0.2,0,45,8
3174,5,698,15.9,30.9,4.3,0.21,0,15,3
3174,6,482,9.1,22.2,3.5,0.2,0,8,2
3175,1,1126,48.2,68.1,21.2,0.19,203,1,0
3175,2,1260,42.2,64.6,13.7,0.19,0,35,105
3175,3,1239,32.7,56.5,11.0,0.19,0,21,52
3175,4,1171,34.5,61.0,9.9,0.18,0,34,29
3175,5,992,21.5,45.5,5.3,0.18,0,7,19
3175,6,776,11.7,32.8,2.9,0.2,0,0,4
3176,1,1271,66.2,78.8,46.7,0.16,557,0,1
3176,2,1195,47.7,65.9,20.1,0.19,0,58,143
3176,3,1134,35.1,54.1,15.4,0.19,0,70,39
3176,4,1072,31.6,52.8,12.6,0.19,0,51,19
3176,5,915,20.1,38.1,5.9,0.2,0,11,9
3176,6,549,7.6,22.2,2.0,0.23,0,1,2
3177,1,786,34.6,55.8,14.8,0.24,97,0,1
3177,2,905,30.5,50.8,9.7,0.23,0,24,47
3177,3,1014,32.7,52.7,12.4,0.2,0,58,37
3177,4,1173,26.4,46.8,11.0,0.2,0,63,30
3177,5,978,20.8,39.5,7.8,0.2,0,27,16
3177,6,752,11.4,27.1,2.7,0.21,0,6,5
3182,1,754,39.5,61.8,13.5,0.21,83,0,1
3182,2,1062,34.6,60.0,10.1,0.22,0,20,69
3182,3,1070,23.4,46.3,8.3,0.21,0,16,40
3182,4,995,19.5,41.6,5.4,0.21,0,10,19
3182,5,779,13.9,32.9,2.7,0.22,0,1,6
3182,6,410,9.2,24.8,1.4,0.22,0,0,3
3186,1,943,54.2,65.6,34.6,0.21,300,0,0
3186,2,1087,34.1,47.9,14.4,0.21,0,104,33
3186,3,1338,33.3,51.0,17.1,0.2,0,149,21
3186,4,1141,29.8,46.1,16.9,0.19,0,134,18
3186,5,704,24.8,39.4,10.3,0.2,0,38,11
3186,6,307,12.7,25.7,5.2,0.19,0,7,0
3187,1,1160,58.7,72.4,35.8,0.19,372,0,0
3187,2,1197,45.7,62.4,20.3,0.2,0,109,97
3187,3,1176,38.9,57.5,19.6,0.19,0,93,49
3187,4,1098,32.3,52.8,14.5,0.2,0,60,37
3187,5,808,23.5,41.4,8.0,0.21,0,15,18
3187,6,708,12.1,27.6,3.2,0.23,0,0,9
3188,1,1652,75.7,86.2,52.3,0.16,806,0,0
3188,2,1532,59.2,76.8,26.8,0.16,0,156,212
3188,3,1425,46.2,68.0,19.9,0.17,0,88,70
3188,4,1203,42.8,65.5,17.8,0.17,0,80,51
3188,5,763,25.4,48.8,7.8,0.18,0,11,8
3188,6,483,14.9,36.2,2.9,0.2,0,2,5
3189,1,838,46.4,64.8,23.9,0.23,175,0,0
3189,2,907,38.1,57.6,19.2,0.21,0,46,103
3189,3,1017,31.3,52.3,13.5,0.21,0,53,37
3189,4,946,31.8,52.7,13.6,0.21,0,51,35
3189,5,790,22.0,42.9,6.8,0.22,0,20,11
3189,6,525,11.0,27.4,3.2,0.22,0,2,7
3200,1,1110,77.4,83.9,57.3,0.15,573,1,3
3200,2,988,51.2,68.0,25.2,0.17,0,107,99
3200,3,1138,47.8,64.9,24.7,0.16,0,142,46
3200,4,1063,47.6,64.1,26.2,0.15,0,145,36
3200,5,675,35.8,54.6,15.8,0.15,0,41,8
3200,6,328,23.7,46.9,10.9,0.17,0,15,3
3202,1,1031,56.2,71.3,32.6,0.2,296,2,1
3202,2,1029,40.8,59.4,16.4,0.19,0,74,68
3202,3,1095,33.2,52.0,15.7,0.2,0,62,36
3202,4,1105,31.6,53.1,15.5,0.19,0,61,36
3202,5,1043,24.2,45.2,8.9,0.19,0,19,15
3202,6,797,12.6,28.9,2.1,0.22,0,3,2
3207,1,555,34.7,52.0,14.9,0.22,73,0,0
3207,2,702,27.6,48.0,7.8,0.2,0,22,30
3207,3,712,22.0,35.8,8.5,0.2,0,28,12
3207,4,660,22.5,41.3,10.0,0.19,0,28,9
3207,5,873,17.1,32.6,6.8,0.19,0,7,11
3207,6,895,12.4,23.5,3.8,0.19,0,4,6
3211,1,1050,58.5,76.5,33.8,0.18,323,0,0
3211,2,1206,42.8,62.0,16.7,0.18,0,56,112
3211,3,1185,37.0,57.7,14.3,0.18,0,53,40
3211,4,1165,32.1,54.8,13.8,0.18,0,69,29
3211,5,1018,21.1,41.4,4.8,0.18,0,8,13
3211,6,655,13.4,29.7,3.6,0.18,0,1,5
3212,1,1431,70.6,81.4,48.5,0.16,639,1,1
3212,2,1721,41.8,59.7,16.1,0.18,1,110,134
3212,3,1162,40.8,59.1,19.4,0.18,0,84,47
3212,4,1151,33.3,53.0,15.1,0.17,0,49,32
3212,5,484,26.2,47.9,8.8,0.19,0,7,5
3212,6,240,15.0,32.5,5.4,0.24,0,1,3
3214,1,659,41.2,56.6,21.5,0.21,114,0,1
3214,2,761,34.0,49.5,14.1,0.19,0,59,37
3214,3,870,29.8,47.7,14.4,0.18,0,86,15
3214,4,958,28.1,45.5,13.4,0.19,0,78,17
3214,5,873,18.7,34.4,8.1,0.19,0,32,13
3214,6,570,10.5,24.2,2.6,0.22,0,7,2
3220,1,995,55.1,73.9,28.9,0.2,249,0,0
3220,2,1105,39.8,61.7,15.2,0.2,0,70,76
3220,3,1270,34.4,57.4,14.0,0.18,0,56,46
3220,4,1084,32.2,55.7,13.3,0.18,0,58,28
3220,5,940,22.0,44.4,7.4,0.18,0,24,11
3220,6,746,12.8,33.1,3.7,0.19,0,6,3
3224,1,1012,56.0,69.7,32.8,0.19,308,0,0
3224,2,1174,38.5,55.9,14.1,0.2,0,52,101
3224,3,1154,33.1,51.1,15.6,0.19,0,92,32
3224,4,1237,32.6,47.6,16.6,0.18,0,108,26
3224,5,997,18.3,34.5,7.9,0.19,0,33,9
3224,6,548,9.6,20.4,3.1,0.19,0,4,2
3225,1,543,34.6,52.6,14.3,0.25,60,0,1
3225,2,632,30.2,51.4,8.0,0.25,0,12,27
3225,3,644,24.6,42.7,8.7,0.25,0,22,16
3225,4,702,24.3,44.1,7.5,0.25,0,22,13
3225,5,731,19.2,37.6,6.2,0.24,0,12,6
3225,6,620,14.8,31.2,4.5,0.23,0,7,6
3226,1,1065,58.5,74.5,34.6,0.19,312,1,1
3226,2,1158,42.6,61.0,17.9,0.2,0,54,128
3226,3,1240,34.5,54.6,15.0,0.19,0,63,41
3226,4,1161,30.3,50.3,10.8,0.18,0,26,31
3226,5,936,18.8,38.1,5.8,0.19,0,9,13
3226,6,574,9.4,25.0,1.3,0.21,0,2,1
3227,1,1243,74.3,82.5,54.3,0.18,610,1,5
3227,2,1065,45.1,61.6,23.8,0.18,0,98,119
3227,3,1045,46.9,62.3,24.5,0.18,0,118,26
3227,4,1211,44.0,59.1,23.7,0.17,0,136,48
3227,5,801,34.4,50.4,16.4,0.16,0,53,13
3227,6,438,20.7,34.7,6.6,0.19,0,18,1
3228,1,456,28.2,46.2,11.8,0.22,48,0,0
3228,2,514,26.8,44.5,10.3,0.23,0,17,29
3228,3,579,18.6,33.8,8.4,0.24,0,14,18
3228,4,603,21.8,37.1,7.4,0.24,0,10,12
3228,5,722,12.1,27.5,3.6,0.24,0,10,5
3228,6,752,7.4,16.8,1.4,0.26,0,2,4
3231,1,1520,68.4,79.2,46.9,0.17,672,0,1
3231,2,1813,40.4,59.9,16.5,0.19,0,80,194
3231,3,1538,31.0,50.7,11.2,0.18,0,53,40
3231,4,1059,24.9,46.1,7.8,0.18,0,34,19
3231,5,360,15.0,31.1,3.6,0.18,0,3,5
3231,6,117,11.1,32.4,2.5,0.2,0,1,1
3232,1,1493,79.6,88.4,58.5,0.15,817,0,0
3232,2,1119,52.9,68.9,27.3,0.17,0,156,119
3232,3,1175,45.4,62.8,26.2,0.17,0,148,65
3232,4,1158,48.0,66.4,26.5,0.16,0,163,48
3232,5,917,34.0,51.9,15.5,0.15,0,51,30
3232,6,664,19.7,41.1,6.1,0.17,0,11,8
3233,1,1452,72.4,84.5,47.0,0.16,626,0,1
3233,2,1451,49.2,67.9,22.6,0.16,0,68,221
3233,3,1495,39.7,59.8,16.9,0.17,0,79,68
3233,4,1417,39.1,61.1,16.5,0.18,0,89,73
3233,5,1020,26.4,48.6,10.3,0.17,0,25,26
3233,6,635,14.9,33.2,2.8,0.17,0,2,6
3234,1,910,57.4,69.8,35.8,0.17,310,0,0
3234,2,996,37.8,55.1,16.2,0.17,0,67,77
3234,3,1183,31.1,47.6,13.1,0.17,0,78,38
3234,4,1217,29.8,45.8,13.9,0.17,0,75,37
3234,5,937,18.7,35.0,7.4,0.17,0,22,22
3234,6,536,9.5,20.7,3.3,0.19,0,1,3
3235,1,920,57.5,70.4,35.2,0.19,292,0,0
3235,2,1007,42.2,58.9,19.9,0.2,0,97,78
3235,3,1040,38.4,53.1,18.2,0.2,0,103,37
3235,4,878,33.9,48.6,18.9,0.2,0,97,28
3235,5,586,21.8,36.1,9.3,0.19,0,17,13
3235,6,279,10.0,23.3,3.5,0.21,0,5,1
3236,1,554,57.2,70.4,34.6,0.19,182,0,0
3236,2,634,43.3,58.9,22.8,0.2,0,69,58
3236,3,770,37.1,56.1,17.9,0.19,0,72,24
3236,4,980,40.0,57.0,23.7,0.17,0,147,29
3236,5,887,29.8,47.9,13.4,0.18,0,58,14
3236,6,719,14.0,33.3,3.7,0.24,0,10,4
3243,1,1485,54.5,67.2,36.0,0.2,482,0,1
3243,2,1632,35.3,50.3,19.4,0.2,0,121,159
3243,3,1011,31.4,48.9,15.4,0.2,0,92,27
3243,4,615,23.2,40.3,11.8,0.21,0,35,10
3243,5,254,12.2,29.5,4.3,0.23,0,2,5
3243,6,102,6.8,21.5,1.9,0.26,0,0,1
3245,1,1147,68.8,82.0,46.2,0.15,482,1,0
3245,2,1055,46.1,62.3,21.9,0.17,0,110,90
3245,3,1150,42.7,60.6,20.7,0.17,0,99,31
3245,4,997,38.7,57.9,18.5,0.17,0,82,24
3245,5,686,27.5,47.8,11.2,0.18,0,24,14
3245,6,361,16.0,33.5,3.8,0.19,0,4,2
3246,1,1421,66.7,79.9,45.9,0.19,613,0,2
3246,2,1485,44.3,63.0,21.4,0.19,0,125,151
3246,3,1556,32.0,53.5,14.2,0.18,0,81,54
3246,4,1095,25.8,46.3,8.9,0.18,0,40,17
3246,5,684,14.9,32.6,6.2,0.18,0,10,11
3246,6,258,9.6,26.3,2.3,0.18,0,3,0
3251,1,1484,75.6,85.3,54.2,0.17,732,0,2
3251,2,1362,47.4,65.6,22.6,0.18,0,86,157
3251,3,1472,39.4,60.1,19.2,0.18,0,75,52
3251,4,1427,36.9,58.9,16.1,0.19,0,57,62
3251,5,1136,24.5,46.4,7.2,0.19,0,11,14
3251,6,780,15.3,40.9,3.8,0.2,0,0,11
3254,1,1133,46.6,64.4,24.5,0.24,248,0,1
3254,2,1161,33.6,53.8,13.7,0.24,0,89,51
3254,3,1030,27.9,48.3,10.4,0.23,0,38,31
3254,4,784,22.7,43.7,7.5,0.24,0,21,11
3254,5,708,14.2,31.7,4.2,0.23,0,8,3
3254,6,521,8.6,23.2,2.5,0.21,0,7,2
3256,1,1393,80.7,89.3,58.4,0.14,747,0,1
3256,2,1120,55.2,70.8,28.9,0.15,0,159,134
3256,3,1262,54.2,70.6,30.1,0.15,0,174,55
3256,4,1208,52.7,69.2,29.9,0.14,0,182,40
3256,5,1115,35.6,54.6,17.0,0.15,0,69,15
3256,6,785,25.3,47.1,8.2,0.17,0,19,11
3257,1,1515,77.4,83.8,62.4,0.13,908,0,1
3257,2,1848,55.9,68.8,33.0,0.15,0,322,240
3257,3,1319,43.5,56.3,26.6,0.15,0,189,54
3257,4,731,44.0,56.3,25.9,0.15,0,111,26
3257,5,285,23.1,37.8,11.5,0.16,0,19,3
3257,6,154,14.9,30.5,5.1,0.19,0,0,1
3261,1,1021,57.3,73.2,30.8,0.2,285,1,1
3261,2,1262,39.8,60.5,17.9,0.2,0,61,144
3261,3,1110,34.7,55.1,14.2,0.2,0,61,37
3261,4,1115,32.2,53.3,12.5,0.19,0,46,39
3261,5,823,19.5,39.1,5.3,0.21,0,7,9
3261,6,379,7.6,20.8,1.3,0.25,0,0,0
3265,1,2013,73.3,83.1,52.9,0.17,949,0,1
3265,2,2808,52.7,68.5,24.2,0.17,0,146,431
3265,3,907,44.2,63.8,22.3,0.17,0,52,39
3265,4,653,40.2,59.1,15.9,0.17,0,26,17
3265,5,273,35.9,51.6,11.3,0.18,0,6,4
3265,6,106,16.9,34.9,4.7,0.19,0,0,0
3268,1,1403,72.9,83.2,53.9,0.16,713,0,0
3268,2,1403,45.6,63.4,19.7,0.18,0,83,154
3268,3,1553,38.2,59.0,16.1,0.17,0,110,50
3268,4,1397,31.3,52.2,13.6,0.18,0,76,28
3268,5,750,22.5,41.7,7.0,0.19,0,16,9
3268,6,317,12.6,31.5,3.4,0.2,0,3,2
3269,1,578,43.7,60.5,23.7,0.22,117,0,0
3269,2,676,38.1,56.5,17.0,0.22,1,36,57
3269,3,777,35.7,55.9,17.2,0.2,0,64,27
3269,4,834,37.7,54.4,16.7,0.19,0,67,10
3269,5,654,25.5,43.1,8.8,0.18,0,17,8
3269,6,374,12.0,30.2,4.5,0.2,0,3,3
3273,1,1064,64.1,75.8,42.6,0.19,427,0,1
3273,2,1154,40.5,59.1,17.0,0.19,0,47,119
3273,3,1114,37.6,58.8,15.8,0.18,0,73,38
3273,4,1098,30.2,51.3,12.3,0.19,0,55,33
3273,5,1041,21.8,42.4,8.8,0.19,0,16,15
3273,6,810,15.4,34.9,4.9,0.18,0,8,9
3276,1,794,57.1,68.7,39.8,0.19,299,0,0
3276,2,859,30.0,42.8,15.4,0.23,0,94,26
3276,3,902,32.0,45.1,15.7,0.22,0,111,10
3276,4,874,23.6,36.3,12.5,0.23,0,86,8
3276,5,810,14.4,27.1,5.8,0.23,0,31,1
3276,6,626,8.7,19.0,2.8,0.22,0,14,2
3277,1,971,57.0,72.7,35.4,0.18,317,1,1
3277,2,1086,36.6,55.4,15.5,0.19,0,67,76
3277,3,1203,30.5,50.0,13.4,0.18,0,93,22
3277,4,1094,25.8,45.3,11.0,0.19,0,62,26
3277,5,892,17.0,33.6,4.7,0.19,0,19,7
3277,6,530,8.6,20.1,2.6,0.21,0,3,4
3278,1,950,75.4,84.3,53.7,0.16,475,0,0
3278,2,901,54.5,70.4,27.8,0.17,0,98,134
3278,3,1034,42.3,63.5,21.1,0.18,0,111,44
3278,4,1323,45.4,62.5,23.5,0.18,0,159,64
3278,5,1002,31.4,50.7,13.9,0.19,0,47,44
3278,6,511,17.8,38.7,5.4,0.19,0,9,8
3280,1,824,65.7,76.7,43.2,0.2,326,0,0
3280,2,810,44.5,61.7,21.4,0.2,0,76,83
3280,3,922,39.5,55.6,20.0,0.19,0,78,48
3280,4,994,35.4,54.2,17.5,0.19,0,70,39
3280,5,928,23.4,39.6,9.3,0.19,0,33,13
3280,6,696,13.0,27.1,4.4,0.21,0,9,5
3281,1,666,43.5,56.6,23.2,0.2,133,0,0
3281,2,749,25.2,42.8,10.0,0.24,0,25,43
3281,3,881,24.1,39.6,11.2,0.22,0,59,22
3281,4,892,22.5,37.4,10.5,0.23,0,56,15
3281,5,862,10.0,23.6,3.7,0.25,0,8,6
3281,6,651,4.7,13.8,1.2,0.28,0,3,3
3282,1,1512,73.5,84.1,52.2,0.17,738,0,0
3282,2,1522,47.3,64.9,20.1,0.19,0,93,164
3282,3,1514,41.0,61.5,16.6,0.19,0,97,38
3282,4,1322,32.2,52.6,11.8,0.19,0,70,29
3282,5,973,18.0,39.0,6.0,0.2,0,11,7
3282,6,556,8.9,24.6,1.8,0.23,0,1,3
3283,1,1077,62.5,74.0,44.0,0.17,448,0,1
3283,2,1155,47.1,63.9,24.4,0.18,0,71,180
3283,3,1147,38.8,57.7,18.1,0.18,0,104,37
3283,4,1145,32.3,50.5,16.6,0.19,0,94,32
3283,5,935,20.5,35.8,8.7,0.19,0,35,15
3283,6,675,9.6,22.6,2.8,0.2,0,3,5
3284,1,1498,73.6,81.8,55.0,0.18,764,0,1
3284,2,1536,43.9,62.0,19.2,0.19,0,112,138
3284,3,1370,41.4,61.7,18.1,0.19,0,85,29
3284,4,1142,34.0,55.6,14.0,0.2,0,74,32
3284,5,805,24.2,44.2,7.2,0.2,0,15,11
3284,6,315,13.0,32.0,3.1,0.22,0,5,0
3286,1,935,63.9,75.2,43.8,0.18,390,0,0
3286,2,1054,46.4,63.5,21.7,0.19,0,97,104
3286,3,1114,36.0,55.7,16.0,0.18,0,78,34
3286,4,1137,35.4,54.0,16.2,0.18,0,78,32
3286,5,986,23.1,41.9,9.9,0.19,0,15,26
3286,6,715,12.3,26.9,3.7,0.2,0,3,7
3289,1,1066,58.4,75.4,35.3,0.2,344,1,0
3289,2,1088,44.3,63.0,19.0,0.2,0,81,97
3289,3,1072,34.6,51.4,15.5,0.2,0,82,31
3289,4,1153,36.8,56.3,16.4,0.2,0,101,33
3289,5,909,22.6,42.9,7.9,0.2,0,35,12
3289,6,553,10.6,26.5,2.1,0.23,0,3,1
3290,1,1450,77.3,85.8,59.1,0.15,801,0,1
3290,2,1725,51.7,70.1,25.2,0.15,0,92,285
3290,3,1143,39.3,63.3,16.6,0.16,0,56,42
3290,4,988,33.8,57.4,12.1,0.16,0,32,38
3290,5,402,22.8,43.2,6.7,0.17,0,1,9
3290,6,111,13.5,30.6,2.7,0.2,0,1,2
3291,1,500,37.6,51.0,18.8,0.22,87,0,0
3291,2,689,29.4,44.9,12.9,0.22,0,51,26
3291,3,769,20.8,35.1,10.4,0.23,0,54,8
3291,4,608,20.0,36.6,8.7,0.22,0,37,5
3291,5,683,14.3,27.3,4.1,0.22,0,13,3
3291,6,564,5.1,14.7,1.0,0.27,0,0,3
3293,1,1013,55.2,70.1,26.1,0.18,231,1,1
3293,2,1123,38.6,58.0,15.1,0.2,0,81,65
3293,3,1333,36.6,54.7,14.2,0.2,0,101,32
3293,4,1321,30.7,51.2,11.6,0.2,0,83,23
3293,5,944,16.8,37.2,5.8,0.21,0,18,10
3293,6,611,7.8,26.6,1.6,0.22,0,2,1
3294,1,764,46.0,61.9,25.3,0.18,172,0,0
3294,2,831,34.4,54.7,12.3,0.18,0,41,48
3294,3,906,26.7,46.3,11.4,0.17,0,54,19
3294,4,1132,35.4,53.9,18.0,0.16,0,112,32
3294,5,1404,26.8,45.8,11.1,0.16,0,53,31
3294,6,1298,21.7,39.5,9.0,0.15,0,34,27
3295,1,1297,73.2,85.1,53.5,0.16,623,0,0
3295,2,1264,49.9,68.5,24.9,0.17,0,82,193
3295,3,1177,41.2,62.7,17.5,0.17,0,64,57
3295,4,1015,37.5,61.7,15.5,0.17,0,40,49
3295,5,680,26.4,48.0,9.5,0.17,0,8,16
3295,6,303,16.5,38.6,4.2,0.18,0,1,4
3296,1,723,44.1,61.6,22.8,0.21,149,0,1
3296,2,794,25.3,43.0,9.8,0.21,0,49,21
3296,3,901,28.7,46.9,11.4,0.19,0,71,16
3296,4,767,22.0,40.4,8.6,0.21,0,42,7
3296,5,723,11.2,29.3,2.6,0.22,0,8,2
3296,6,633,9.7,25.7,1.1,0.25,0,0,1
3297,1,1583,71.3,82.1,50.1,0.19,737,0,0
3297,2,2168,47.3,64.9,22.4,0.2,0,235,188
3297,3,2098,46.2,65.2,22.3,0.19,0,181,72
3297,4,1021,36.4,54.5,17.0,0.19,0,62,35
3297,5,413,29.3,47.9,14.2,0.19,0,20,4
3297,6,199,22.6,41.2,8.0,0.23,0,6,3
3298,1,638,39.9,60.3,18.6,0.23,108,0,0
3298,2,773,37.1,60.1,15.3,0.22,0,54,53
3298,3,806,27.5,49.6,11.1,0.2,0,52,16
3298,4,833,28.3,50.0,12.6,0.21,0,63,19
3298,5,747,18.3,39.6,6.4,0.21,0,28,6
3298,6,467,11.3,27.4,4.0,0.21,0,11,1
3299,1,437,27.0,45.3,7.7,0.27,20,0,0
3299,2,514,29.9,48.8,8.1,0.24,0,12,26
3299,3,606,23.4,41.0,7.5,0.24,0,5,13
3299,4,528,20.8,38.0,7.3,0.24,0,8,15
3299,5,626,15.8,31.9,6.0,0.22,0,3,13
3299,6,706,11.4,26.4,2.6,0.21,0,0,3
3300,1,1421,80.3,86.4,64.1,0.15,877,0,0
3300,2,1397,55.4,71.7,26.2,0.15,0,63,257
3300,3,1335,42.3,65.2,17.1,0.15,0,49,47
3300,4,1303,41.1,62.0,16.6,0.15,0,53,44
3300,5,1070,27.2,49.5,11.1,0.16,0,10,18
3300,6,857,15.6,37.8,3.8,0.17,0,0,8
3302,1,1406,72.0,83.1,52.7,0.19,689,0,0
3302,2,1390,51.8,68.5,27.6,0.21,1,199,136
3302,3,1357,44.1,60.7,24.1,0.2,0,177,56
3302,4,1222,43.5,59.9,23.9,0.19,0,189,26
3302,5,930,26.5,47.5,10.6,0.2,0,46,11
3302,6,504,12.9,29.5,4.9,0.21,0,12,1
3303,1,1214,67.1,82.7,36.9,0.19,400,0,1
3303,2,1334,39.6,61.7,12.8,0.2,1,44,84
3303,3,1256,36.6,59.0,12.9,0.2,0,72,23
3303,4,1439,28.4,52.2,9.8,0.21,0,58,20
3303,5,1115,19.4,43.9,6.0,0.22,0,6,11
3303,6,723,8.5,29.0,1.3,0.23,0,0,1
3304,1,1473,78.7,86.0,62.0,0.17,874,0,0
3304,2,1198,52.9,69.1,27.5,0.18,0,94,199
3304,3,1363,46.2,63.1,24.0,0.17,0,106,74
3304,4,1388,41.2,60.5,16.8,0.17,0,58,76
3304,5,1098,28.7,48.5,10.9,0.17,0,14,22
3304,6,792,17.6,38.7,4.5,0.18,0,2,7
3305,1,1202,71.2,80.7,51.0,0.18,583,0,0
3305,2,1173,45.5,59.5,22.8,0.19,0,120,119
3305,3,1320,43.4,58.7,20.6,0.18,0,150,43
3305,4,1109,37.6,53.8,19.3,0.17,0,107,21
3305,5,855,22.1,37.5,7.8,0.17,0,20,10
3305,6,651,10.4,23.6,2.3,0.18,0,3,0
3306,1,760,41.7,58.8,20.5,0.19,140,0,0
3306,2,849,26.8,47.0,9.5,0.19,0,33,35
3306,3,982,28.3,48.2,9.7,0.19,0,52,10
3306,4,910,27.3,46.0,10.9,0.18,0,63,6
3306,5,979,18.5,36.9,7.0,0.19,0,31,6
3306,6,1039,13.1,29.8,2.8,0.21,0,8,5
3307,1,1590,67.5,79.1,45.4,0.18,626,0,1
3307,2,1197,41.9,56.2,20.0,0.18,0,93,121
3307,3,337,37.9,52.5,20.7,0.19,0,33,10
3307,4,223,36.7,53.8,21.0,0.18,0,24,9
3307,5,88,17.0,40.9,4.5,0.18,0,1,0
3307,6,40,20.0,30.0,7.5,0.2,0,2,1
3309,1,609,46.9,63.3,26.1,0.18,137,0,0
3309,2,627,30.9,49.7,12.6,0.19,0,17,43
3309,3,757,30.2,45.7,11.4,0.19,0,26,24
3309,4,879,33.9,53.0,16.2,0.18,0,65,20
3309,5,920,24.3,39.4,10.8,0.17,0,30,14
3309,6,661,14.8,26.6,4.9,0.17,0,13,3
3310,1,750,39.6,56.5,13.6,0.19,74,0,0
3310,2,946,29.1,50.0,9.5,0.19,0,33,35
3310,3,943,22.8,44.5,7.1,0.2,0,35,13
3310,4,888,22.6,42.1,8.5,0.2,0,45,12
3310,5,848,17.8,37.2,6.1,0.19,0,18,8
3310,6,654,10.5,25.3,2.2,0.21,0,6,3
3312,1,908,75.3,84.3,55.2,0.17,458,0,1
3312,2,916,48.0,65.7,23.3,0.2,1,86,104
3312,3,833,44.9,62.7,23.1,0.19,1,79,53
3312,4,938,41.3,60.2,15.6,0.2,0,50,44
3312,5,659,28.2,47.0,8.0,0.19,0,12,11
3312,6,298,19.1,37.5,3.3,0.2,0,0,5
3313,1,921,55.7,71.4,31.2,0.19,250,0,3
3313,2,1072,37.5,57.1,15.0,0.19,1,51,92
3313,3,1136,34.6,53.0,15.1,0.19,0,57,28
3313,4,1072,31.1,51.4,13.8,0.19,0,56,26
